instance_name,location,price,cpu,memory,gpu_count,gpu_name,gpu_memory,spot
Standard_D16s_v3,southafricanorth,1.016,,,,,,False
Standard_D16s_v3,southafricanorth,0.101702,,,,,,True
Standard_D16s_v3,southafricawest,1.27,,,,,,False
Standard_D16s_v3,southafricawest,0.127,,,,,,True
Standard_D16s_v3,southcentralus,0.88,,,,,,False
Standard_D16s_v3,southcentralus,0.08888,,,,,,True
Standard_D16s_v3,southeastasia,1.0,,,,,,False
Standard_D16s_v3,southeastasia,0.1047,,,,,,True
Standard_D16s_v3,southindia,1.082,,,,,,False
Standard_D16s_v3,southindia,0.1082,,,,,,True
Standard_D16s_v3,swedencentral,0.816,,,,,,False
Standard_D16s_v3,swedencentral,0.0816,,,,,,True
Standard_D16s_v3,swedensouth,1.061,,,,,,False
Standard_D16s_v3,swedensouth,0.1061,,,,,,True
Standard_D16s_v3,switzerlandnorth,1.056,,,,,,False
Standard_D16s_v3,switzerlandnorth,0.1056,,,,,,True
Standard_D16s_v3,switzerlandwest,1.37317,,,,,,False
Standard_D16s_v3,switzerlandwest,0.137317,,,,,,True
Standard_D16s_v3,uaecentral,1.248,,,,,,False
Standard_D16s_v3,uaecentral,0.1248,,,,,,True
Standard_D16s_v3,uaenorth,0.96,,,,,,False
Standard_D16s_v3,uaenorth,0.096096,,,,,,True
Standard_D16s_v3,uksouth,0.928,,,,,,False
Standard_D16s_v3,uksouth,0.0928,,,,,,True
Standard_D16s_v3,ukwest,0.928,,,,,,False
Standard_D16s_v3,ukwest,0.092893,,,,,,True
Standard_D16s_v3,usgovarizona,1.008,,,,,,False
Standard_D16s_v3,usgovarizona,0.1008,,,,,,True
Standard_D16s_v3,usgovtexas,1.008,,,,,,False
Standard_D16s_v3,usgovtexas,0.1008,,,,,,True
Standard_D16s_v3,usgovvirginia,1.008,,,,,,False
Standard_D16s_v3,usgovvirginia,0.1008,,,,,,True
Standard_D16s_v3,westcentralus,0.88,,,,,,False
Standard_D16s_v3,westcentralus,0.088,,,,,,True
Standard_D16s_v3,westeurope,0.96,,,,,,False
Standard_D16s_v3,westeurope,0.100896,,,,,,True
Standard_D16s_v3,westindia,0.984,,,,,,False
Standard_D16s_v3,westindia,0.103615,,,,,,True
Standard_D16s_v3,westus,0.936,,,,,,False
Standard_D16s_v3,westus,0.095285,,,,,,True
Standard_D16s_v3,westus2,0.768,,,,,,False
Standard_D16s_v3,westus2,0.08041,,,,,,True
Standard_D16s_v3,westus3,0.768,,,,,,False
Standard_D16s_v3,westus3,0.08041,,,,,,True
Standard_D2s_v3,attatlanta1,0.13,,,,,,False
Standard_D2s_v3,attatlanta1,0.052,,,,,,True
Standard_D2s_v3,attdallas1,0.148,,,,,,False
Standard_D2s_v3,attdallas1,0.0592,,,,,,True
Standard_D2s_v3,attdetroit1,0.096,,,,,,False
Standard_D2s_v3,attdetroit1,0.0384,,,,,,True
Standard_D2s_v3,attnewyork1,0.096,,,,,,False
Standard_D2s_v3,attnewyork1,0.0384,,,,,,True
Standard_D2s_v3,australiacentral,0.125,,,,,,False
Standard_D2s_v3,australiacentral,0.0125,,,,,,True
Standard_D2s_v3,australiacentral2,0.125,,,,,,False
Standard_D2s_v3,australiacentral2,0.0125,,,,,,True
Standard_D2s_v3,australiaeast,0.125,,,,,,False
Standard_D2s_v3,australiaeast,0.012588,,,,,,True
Standard_D2s_v3,australiasoutheast,0.125,,,,,,False
Standard_D2s_v3,australiasoutheast,0.012512,,,,,,True
Standard_D2s_v3,brazilsouth,0.159,,,,,,False
Standard_D2s_v3,brazilsouth,0.0159,,,,,,True
Standard_D2s_v3,brazilsoutheast,0.207,,,,,,False
Standard_D2s_v3,brazilsoutheast,0.020741,,,,,,True
Standard_D2s_v3,canadacentral,0.111,,,,,,False
Standard_D2s_v3,canadacentral,0.011244,,,,,,True
Standard_D2s_v3,canadaeast,0.111,,,,,,False
Standard_D2s_v3,canadaeast,0.011133,,,,,,True
Standard_D2s_v3,centralindia,0.105,,,,,,False
Standard_D2s_v3,centralindia,0.011078,,,,,,True
Standard_D2s_v3,centralus,0.11,,,,,,False
Standard_D2s_v3,centralus,0.011396,,,,,,True
Standard_D2s_v3,eastasia,0.132,,,,,,False
Standard_D2s_v3,eastasia,0.01324,,,,,,True
Standard_D2s_v3,eastus,0.096,,,,,,False
Standard_D2s_v3,eastus,0.028042,,,,,,True
Standard_D2s_v3,eastus2,0.096,,,,,,False
Standard_D2s_v3,eastus2,0.02712,,,,,,True
Standard_D2s_v3,francecentral,0.112,,,,,,False
Standard_D2s_v3,francecentral,0.011234,,,,,,True
Standard_D2s_v3,francesouth,0.1456,,,,,,False
Standard_D2s_v3,francesouth,0.01456,,,,,,True
Standard_D2s_v3,germanynorth,0.15,,,,,,False
Standard_D2s_v3,germanynorth,0.015,,,,,,True
Standard_D2s_v3,germanywestcentral,0.115,,,,,,False
Standard_D2s_v3,germanywestcentral,0.011512,,,,,,True
Standard_D2s_v3,israelcentral,0.118,,,,,,False
Standard_D2s_v3,israelcentral,0.0472,,,,,,True
Standard_D2s_v3,italynorth,0.112,,,,,,False
Standard_D2s_v3,italynorth,0.0448,,,,,,True
Standard_D2s_v3,japaneast,0.129,,,,,,False
Standard_D2s_v3,japaneast,0.013016,,,,,,True
Standard_D2s_v3,japanwest,0.129,,,,,,False
Standard_D2s_v3,japanwest,0.0129,,,,,,True
Standard_D2s_v3,jioindiacentral,0.105,,,,,,False
Standard_D2s_v3,jioindiawest,0.105,,,,,,False
Standard_D2s_v3,koreacentral,0.123,,,,,,False
Standard_D2s_v3,koreacentral,0.012558,,,,,,True
Standard_D2s_v3,koreasouth,0.111,,,,,,False
Standard_D2s_v3,koreasouth,0.0111,,,,,,True
Standard_D2s_v3,northcentralus,0.1,,,,,,False
Standard_D2s_v3,northcentralus,0.01002,,,,,,True
Standard_D2s_v3,northeurope,0.107,,,,,,False
Standard_D2s_v3,northeurope,0.015558,,,,,,True
Standard_D2s_v3,norwayeast,0.132,,,,,,False
Standard_D2s_v3,norwayeast,0.0132,,,,,,True
Standard_D2s_v3,norwaywest,0.172,,,,,,False
Standard_D2s_v3,norwaywest,0.0172,,,,,,True
Standard_D2s_v3,polandcentral,0.132,,,,,,False
Standard_D2s_v3,polandcentral,0.033792,,,,,,True
Standard_D2s_v3,qatarcentral,0.118,,,,,,False
Standard_D2s_v3,qatarcentral,0.031128,,,,,,True
Standard_D2s_v3,sgxsingapore1,0.1688,,,,,,False
Standard_D2s_v3,sgxsingapore1,0.06752,,,,,,True
Standard_D2s_v3,southafricanorth,0.127,,,,,,False
Standard_D2s_v3,southafricanorth,0.012713,,,,,,True
Standard_D2s_v3,southafricawest,0.15875,,,,,,False
Standard_D2s_v3,southafricawest,0.015875,,,,,,True
Standard_D2s_v3,southcentralus,0.11,,,,,,False
Standard_D2s_v3,southcentralus,0.01111,,,,,,True
Standard_D2s_v3,southeastasia,0.125,,,,,,False
Standard_D2s_v3,southeastasia,0.013088,,,,,,True
Standard_D2s_v3,southindia,0.135,,,,,,False
Standard_D2s_v3,southindia,0.0135,,,,,,True
Standard_D2s_v3,swedencentral,0.102,,,,,,False
Standard_D2s_v3,swedencentral,0.0102,,,,,,True
Standard_D2s_v3,swedensouth,0.133,,,,,,False
Standard_D2s_v3,swedensouth,0.0133,,,,,,True
Standard_D2s_v3,switzerlandnorth,0.132,,,,,,False
Standard_D2s_v3,switzerlandnorth,0.0132,,,,,,True
Standard_D2s_v3,switzerlandwest,0.17142,,,,,,False
Standard_D2s_v3,switzerlandwest,0.017142,,,,,,True
Standard_D2s_v3,uaecentral,0.156,,,,,,False
Standard_D2s_v3,uaecentral,0.0156,,,,,,True
Standard_D2s_v3,uaenorth,0.12,,,,,,False
Standard_D2s_v3,uaenorth,0.012012,,,,,,True
Standard_D2s_v3,uksouth,0.116,,,,,,False
Standard_D2s_v3,uksouth,0.0116,,,,,,True
Standard_D2s_v3,ukwest,0.116,,,,,,False
Standard_D2s_v3,ukwest,0.011612,,,,,,True
Standard_D2s_v3,usgovarizona,0.126,,,,,,False
Standard_D2s_v3,usgovarizona,0.0126,,,,,,True
Standard_D2s_v3,usgovtexas,0.126,,,,,,False
Standard_D2s_v3,usgovtexas,0.0126,,,,,,True
Standard_D2s_v3,usgovvirginia,0.126,,,,,,False
Standard_D2s_v3,usgovvirginia,0.0126,,,,,,True
Standard_D2s_v3,westcentralus,0.11,,,,,,False
Standard_D2s_v3,westcentralus,0.011,,,,,,True
Standard_D2s_v3,westeurope,0.12,,,,,,False
Standard_D2s_v3,westeurope,0.012612,,,,,,True
Standard_D2s_v3,westindia,0.123,,,,,,False
Standard_D2s_v3,westindia,0.012952,,,,,,True
Standard_D2s_v3,westus,0.117,,,,,,False
Standard_D2s_v3,westus,0.011911,,,,,,True
Standard_D2s_v3,westus2,0.096,,,,,,False
Standard_D2s_v3,westus2,0.010051,,,,,,True
Standard_D2s_v3,westus3,0.096,,,,,,False
Standard_D2s_v3,westus3,0.010051,,,,,,True
Standard_D32s_v3,attatlanta1,2.074,,,,,,False
Standard_D32s_v3,attatlanta1,0.8296,,,,,,True
Standard_D32s_v3,attdallas1,2.376,,,,,,False
Standard_D32s_v3,attdallas1,0.9504,,,,,,True
Standard_D32s_v3,attdetroit1,1.536,,,,,,False
Standard_D32s_v3,attdetroit1,0.6144,,,,,,True
Standard_D32s_v3,attnewyork1,1.536,,,,,,False
Standard_D32s_v3,attnewyork1,0.6144,,,,,,True
Standard_D32s_v3,australiacentral,2.0,,,,,,False
Standard_D32s_v3,australiacentral,0.2,,,,,,True
Standard_D32s_v3,australiacentral2,2.0,,,,,,False
Standard_D32s_v3,australiacentral2,0.2,,,,,,True
Standard_D32s_v3,australiaeast,2.0,,,,,,False
Standard_D32s_v3,australiaeast,0.2014,,,,,,True
Standard_D32s_v3,australiasoutheast,2.0,,,,,,False
Standard_D32s_v3,australiasoutheast,0.2002,,,,,,True
Standard_D32s_v3,brazilsouth,2.544,,,,,,False
Standard_D32s_v3,brazilsouth,0.2544,,,,,,True
Standard_D32s_v3,brazilsoutheast,3.307,,,,,,False
Standard_D32s_v3,brazilsoutheast,0.331361,,,,,,True
Standard_D32s_v3,canadacentral,1.776,,,,,,False
Standard_D32s_v3,canadacentral,0.179909,,,,,,True
Standard_D32s_v3,canadaeast,1.776,,,,,,False
Standard_D32s_v3,canadaeast,0.178133,,,,,,True
Standard_D32s_v3,centralindia,1.68,,,,,,False
Standard_D32s_v3,centralindia,0.17724,,,,,,True
Standard_D32s_v3,centralus,1.76,,,,,,False
Standard_D32s_v3,centralus,0.182336,,,,,,True
Standard_D32s_v3,eastasia,2.112,,,,,,False
Standard_D32s_v3,eastasia,0.211834,,,,,,True
Standard_D32s_v3,eastus,1.536,,,,,,False
Standard_D32s_v3,eastus,0.448666,,,,,,True
Standard_D32s_v3,eastus2,1.536,,,,,,False
Standard_D32s_v3,eastus2,0.43392,,,,,,True
Standard_D32s_v3,francecentral,1.792,,,,,,False
Standard_D32s_v3,francecentral,0.179738,,,,,,True
Standard_D32s_v3,francesouth,2.3296,,,,,,False
Standard_D32s_v3,francesouth,0.23296,,,,,,True
Standard_D32s_v3,germanynorth,2.392,,,,,,False
Standard_D32s_v3,germanynorth,0.2392,,,,,,True
Standard_D32s_v3,germanywestcentral,1.84,,,,,,False
Standard_D32s_v3,germanywestcentral,0.184184,,,,,,True
Standard_D32s_v3,israelcentral,1.888,,,,,,False
Standard_D32s_v3,israelcentral,0.7552,,,,,,True
Standard_D32s_v3,italynorth,1.792,,,,,,False
Standard_D32s_v3,italynorth,0.7168,,,,,,True
Standard_D32s_v3,japaneast,2.064,,,,,,False
Standard_D32s_v3,japaneast,0.208258,,,,,,True
Standard_D32s_v3,japanwest,2.064,,,,,,False
Standard_D32s_v3,japanwest,0.2064,,,,,,True
Standard_D32s_v3,jioindiacentral,1.68,,,,,,False
Standard_D32s_v3,jioindiawest,1.68,,,,,,False
Standard_D32s_v3,koreacentral,1.968,,,,,,False
Standard_D32s_v3,koreacentral,0.200933,,,,,,True
Standard_D32s_v3,koreasouth,1.772,,,,,,False
Standard_D32s_v3,koreasouth,0.1772,,,,,,True
Standard_D32s_v3,northcentralus,1.6,,,,,,False
Standard_D32s_v3,northcentralus,0.16032,,,,,,True
Standard_D32s_v3,northeurope,1.712,,,,,,False
Standard_D32s_v3,northeurope,0.248925,,,,,,True
Standard_D32s_v3,norwayeast,2.112,,,,,,False
Standard_D32s_v3,norwayeast,0.2112,,,,,,True
Standard_D32s_v3,norwaywest,2.746,,,,,,False
Standard_D32s_v3,norwaywest,0.2746,,,,,,True
Standard_D32s_v3,polandcentral,2.112,,,,,,False
Standard_D32s_v3,polandcentral,0.540672,,,,,,True
Standard_D32s_v3,qatarcentral,1.883,,,,,,False
Standard_D32s_v3,qatarcentral,0.496735,,,,,,True
Standard_D32s_v3,southafricanorth,2.032,,,,,,False
Standard_D32s_v3,southafricanorth,0.203403,,,,,,True
Standard_D32s_v3,southafricawest,2.54,,,,,,False
Standard_D32s_v3,southafricawest,0.254,,,,,,True
Standard_D32s_v3,southcentralus,1.76,,,,,,False
Standard_D32s_v3,southcentralus,0.17776,,,,,,True
Standard_D32s_v3,southeastasia,2.0,,,,,,False
Standard_D32s_v3,southeastasia,0.2094,,,,,,True
Standard_D32s_v3,southindia,2.164,,,,,,False
Standard_D32s_v3,southindia,0.2164,,,,,,True
Standard_D32s_v3,swedencentral,1.632,,,,,,False
Standard_D32s_v3,swedencentral,0.1632,,,,,,True
Standard_D32s_v3,swedensouth,2.122,,,,,,False
Standard_D32s_v3,swedensouth,0.2122,,,,,,True
Standard_D32s_v3,switzerlandnorth,2.112,,,,,,False
Standard_D32s_v3,switzerlandnorth,0.2112,,,,,,True
Standard_D32s_v3,switzerlandwest,2.74542,,,,,,False
Standard_D32s_v3,switzerlandwest,0.274542,,,,,,True
Standard_D32s_v3,uaecentral,2.496,,,,,,False
Standard_D32s_v3,uaecentral,0.2496,,,,,,True
Standard_D32s_v3,uaenorth,1.92,,,,,,False
Standard_D32s_v3,uaenorth,0.192192,,,,,,True
Standard_D32s_v3,uksouth,1.856,,,,,,False
Standard_D32s_v3,uksouth,0.1856,,,,,,True
Standard_D32s_v3,ukwest,1.856,,,,,,False
Standard_D32s_v3,ukwest,0.185786,,,,,,True
Standard_D32s_v3,usgovarizona,2.016,,,,,,False
Standard_D32s_v3,usgovarizona,0.2016,,,,,,True
Standard_D32s_v3,usgovtexas,2.016,,,,,,False
Standard_D32s_v3,usgovtexas,0.2016,,,,,,True
Standard_D32s_v3,usgovvirginia,2.016,,,,,,False
Standard_D32s_v3,usgovvirginia,0.2016,,,,,,True
Standard_D32s_v3,westcentralus,1.76,,,,,,False
Standard_D32s_v3,westcentralus,0.176,,,,,,True
Standard_D32s_v3,westeurope,1.92,,,,,,False
Standard_D32s_v3,westeurope,0.201792,,,,,,True
Standard_D32s_v3,westindia,1.968,,,,,,False
Standard_D32s_v3,westindia,0.20723,,,,,,True
Standard_D32s_v3,westus,1.872,,,,,,False
Standard_D32s_v3,westus,0.19057,,,,,,True
Standard_D32s_v3,westus2,1.536,,,,,,False
Standard_D32s_v3,westus2,0.160819,,,,,,True
Standard_D32s_v3,westus3,1.536,,,,,,False
Standard_D32s_v3,westus3,0.160819,,,,,,True
Standard_D48s_v3,attatlanta1,3.11,,,,,,False
Standard_D48s_v3,attatlanta1,1.244,,,,,,True
Standard_D48s_v3,attdallas1,3.564,,,,,,False
Standard_D48s_v3,attdallas1,1.4256,,,,,,True
Standard_D48s_v3,attdetroit1,2.304,,,,,,False
Standard_D48s_v3,attdetroit1,0.9216,,,,,,True
Standard_D48s_v3,attnewyork1,2.304,,,,,,False
Standard_D48s_v3,attnewyork1,0.9216,,,,,,True
Standard_D48s_v3,australiacentral,3.0,,,,,,False
Standard_D48s_v3,australiacentral,0.3,,,,,,True
Standard_D48s_v3,australiacentral2,3.0,,,,,,False
Standard_D48s_v3,australiacentral2,0.3,,,,,,True
Standard_D48s_v3,australiaeast,3.0,,,,,,False
Standard_D48s_v3,australiaeast,0.3021,,,,,,True
Standard_D48s_v3,australiasoutheast,3.0,,,,,,False
Standard_D48s_v3,australiasoutheast,0.3003,,,,,,True
Standard_D48s_v3,brazilsouth,3.816,,,,,,False
Standard_D48s_v3,brazilsouth,0.3816,,,,,,True
Standard_D48s_v3,brazilsoutheast,4.961,,,,,,False
Standard_D48s_v3,brazilsoutheast,0.497092,,,,,,True
Standard_D48s_v3,canadacentral,2.664,,,,,,False
Standard_D48s_v3,canadacentral,0.269863,,,,,,True
Standard_D48s_v3,canadaeast,2.664,,,,,,False
Standard_D48s_v3,canadaeast,0.267199,,,,,,True
Standard_D48s_v3,centralindia,2.52,,,,,,False
Standard_D48s_v3,centralindia,0.26586,,,,,,True
Standard_D48s_v3,centralus,2.64,,,,,,False
Standard_D48s_v3,centralus,0.273504,,,,,,True
Standard_D48s_v3,eastasia,3.168,,,,,,False
Standard_D48s_v3,eastasia,0.31775,,,,,,True
Standard_D48s_v3,eastus,2.304,,,,,,False
Standard_D48s_v3,eastus,0.672998,,,,,,True
Standard_D48s_v3,eastus2,2.304,,,,,,False
Standard_D48s_v3,eastus2,0.65088,,,,,,True
Standard_D48s_v3,francecentral,2.688,,,,,,False
Standard_D48s_v3,francecentral,0.269606,,,,,,True
Standard_D48s_v3,francesouth,3.494,,,,,,False
Standard_D48s_v3,francesouth,0.3494,,,,,,True
Standard_D48s_v3,germanynorth,3.588,,,,,,False
Standard_D48s_v3,germanynorth,0.3588,,,,,,True
Standard_D48s_v3,germanywestcentral,2.76,,,,,,False
Standard_D48s_v3,germanywestcentral,0.276276,,,,,,True
Standard_D48s_v3,israelcentral,2.832,,,,,,False
Standard_D48s_v3,israelcentral,1.1328,,,,,,True
Standard_D48s_v3,italynorth,2.688,,,,,,False
Standard_D48s_v3,italynorth,1.0752,,,,,,True
Standard_D48s_v3,japaneast,3.096,,,,,,False
Standard_D48s_v3,japaneast,0.312386,,,,,,True
Standard_D48s_v3,japanwest,3.096,,,,,,False
Standard_D48s_v3,japanwest,0.3096,,,,,,True
Standard_D48s_v3,jioindiacentral,2.52,,,,,,False
Standard_D48s_v3,jioindiawest,2.52,,,,,,False
Standard_D48s_v3,koreacentral,2.952,,,,,,False
Standard_D48s_v3,koreacentral,0.301399,,,,,,True
Standard_D48s_v3,koreasouth,2.658,,,,,,False
Standard_D48s_v3,koreasouth,0.2658,,,,,,True
Standard_D48s_v3,northcentralus,2.4,,,,,,False
Standard_D48s_v3,northcentralus,0.24048,,,,,,True
Standard_D48s_v3,northeurope,2.568,,,,,,False
Standard_D48s_v3,northeurope,0.373387,,,,,,True
Standard_D48s_v3,norwayeast,3.168,,,,,,False
Standard_D48s_v3,norwayeast,0.3168,,,,,,True
Standard_D48s_v3,norwaywest,4.118,,,,,,False
Standard_D48s_v3,norwaywest,0.4118,,,,,,True
Standard_D48s_v3,polandcentral,3.168,,,,,,False
Standard_D48s_v3,polandcentral,0.811008,,,,,,True
Standard_D48s_v3,qatarcentral,2.825,,,,,,False
Standard_D48s_v3,qatarcentral,0.745235,,,,,,True
Standard_D48s_v3,southafricanorth,3.048,,,,,,False
Standard_D48s_v3,southafricanorth,0.305105,,,,,,True
Standard_D48s_v3,southafricawest,3.81,,,,,,False
Standard_D48s_v3,southafricawest,0.381,,,,,,True
Standard_D48s_v3,southcentralus,2.64,,,,,,False
Standard_D48s_v3,southcentralus,0.26664,,,,,,True
Standard_D48s_v3,southeastasia,3.0,,,,,,False
Standard_D48s_v3,southeastasia,0.3141,,,,,,True
Standard_D48s_v3,southindia,3.246,,,,,,False
Standard_D48s_v3,southindia,0.3246,,,,,,True
Standard_D48s_v3,swedencentral,2.448,,,,,,False
Standard_D48s_v3,swedencentral,0.2448,,,,,,True
Standard_D48s_v3,swedensouth,3.182,,,,,,False
Standard_D48s_v3,swedensouth,0.3182,,,,,,True
Standard_D48s_v3,switzerlandnorth,3.168,,,,,,False
Standard_D48s_v3,switzerlandnorth,0.3168,,,,,,True
Standard_D48s_v3,switzerlandwest,4.11858,,,,,,False
Standard_D48s_v3,switzerlandwest,0.411858,,,,,,True
Standard_D48s_v3,uaecentral,3.744,,,,,,False
Standard_D48s_v3,uaecentral,0.3744,,,,,,True
Standard_D48s_v3,uaenorth,2.88,,,,,,False
Standard_D48s_v3,uaenorth,0.288288,,,,,,True
Standard_D48s_v3,uksouth,2.784,,,,,,False
Standard_D48s_v3,uksouth,0.2784,,,,,,True
Standard_D48s_v3,ukwest,2.784,,,,,,False
Standard_D48s_v3,ukwest,0.278678,,,,,,True
Standard_D48s_v3,usgovarizona,3.024,,,,,,False
Standard_D48s_v3,usgovarizona,0.3024,,,,,,True
Standard_D48s_v3,usgovtexas,3.024,,,,,,False
Standard_D48s_v3,usgovtexas,0.3024,,,,,,True
Standard_D48s_v3,usgovvirginia,3.024,,,,,,False
Standard_D48s_v3,usgovvirginia,0.3024,,,,,,True
Standard_D48s_v3,westcentralus,2.64,,,,,,False
Standard_D48s_v3,westcentralus,0.264,,,,,,True
Standard_D48s_v3,westeurope,2.88,,,,,,False
Standard_D48s_v3,westeurope,0.302688,,,,,,True
Standard_D48s_v3,westindia,2.952,,,,,,False
Standard_D48s_v3,westindia,0.310846,,,,,,True
Standard_D48s_v3,westus,2.808,,,,,,False
Standard_D48s_v3,westus,0.285854,,,,,,True
Standard_D48s_v3,westus2,2.304,,,,,,False
Standard_D48s_v3,westus2,0.241229,,,,,,True
Standard_D48s_v3,westus3,2.304,,,,,,False
Standard_D48s_v3,westus3,0.241229,,,,,,True
Standard_D4s_v3,attatlanta1,0.259,,,,,,False
Standard_D4s_v3,attatlanta1,0.1036,,,,,,True
Standard_D4s_v3,attdallas1,0.297,,,,,,False
Standard_D4s_v3,attdallas1,0.1188,,,,,,True
Standard_D4s_v3,attdetroit1,0.192,,,,,,False
Standard_D4s_v3,attdetroit1,0.0768,,,,,,True
Standard_D4s_v3,attnewyork1,0.192,,,,,,False
Standard_D4s_v3,attnewyork1,0.0768,,,,,,True
Standard_D4s_v3,australiacentral,0.25,,,,,,False
Standard_D4s_v3,australiacentral,0.025,,,,,,True
Standard_D4s_v3,australiacentral2,0.25,,,,,,False
Standard_D4s_v3,australiacentral2,0.025,,,,,,True
Standard_D4s_v3,australiaeast,0.25,,,,,,False
Standard_D4s_v3,australiaeast,0.025175,,,,,,True
Standard_D4s_v3,australiasoutheast,0.25,,,,,,False
Standard_D4s_v3,australiasoutheast,0.025025,,,,,,True
Standard_D4s_v3,brazilsouth,0.318,,,,,,False
Standard_D4s_v3,brazilsouth,0.0318,,,,,,True
Standard_D4s_v3,brazilsoutheast,0.413,,,,,,False
Standard_D4s_v3,brazilsoutheast,0.041383,,,,,,True
Standard_D4s_v3,canadacentral,0.222,,,,,,False
Standard_D4s_v3,canadacentral,0.022489,,,,,,True
Standard_D4s_v3,canadaeast,0.222,,,,,,False
Standard_D4s_v3,canadaeast,0.022267,,,,,,True
Standard_D4s_v3,centralindia,0.21,,,,,,False
Standard_D4s_v3,centralindia,0.022155,,,,,,True
Standard_D4s_v3,centralus,0.22,,,,,,False
Standard_D4s_v3,centralus,0.022792,,,,,,True
Standard_D4s_v3,eastasia,0.264,,,,,,False
Standard_D4s_v3,eastasia,0.026479,,,,,,True
Standard_D4s_v3,eastus,0.192,,,,,,False
Standard_D4s_v3,eastus,0.056083,,,,,,True
Standard_D4s_v3,eastus2,0.192,,,,,,False
Standard_D4s_v3,eastus2,0.05424,,,,,,True
Standard_D4s_v3,francecentral,0.224,,,,,,False
Standard_D4s_v3,francecentral,0.022467,,,,,,True
Standard_D4s_v3,francesouth,0.291,,,,,,False
Standard_D4s_v3,francesouth,0.0291,,,,,,True
Standard_D4s_v3,germanynorth,0.299,,,,,,False
